movie_title,movie_summary,release_date,genres,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Lisa (1990),A flirtatious teenager with an eye for older men gets more than she bargained for when the handsome stranger she's pursuing turns out to be a serial killer.,1990-04-20,Drama Horror Thriller,95,4347648,,4347648,1119895.0,United Artists
Lambada (1990),"Kevin Laird is a Beverly Hills school teacher by day and a mystery man by night. Using his lambada dance moves to first earn the kid's respect and acceptance, Kevin then teaches them academics. But when a jealous student exposes Kevin's double life, his two worlds collide, threatening his job and reputation.",1990-03-16,Drama,104,4263112,,4263112,2031181.0,Warner Bros.
China Cry: A True Story (1990),"This is the true story of Sung Neng Yee, now known as Nora Lam, who fled from Communist China to Hong Kong for her palpably real Christian faith.",1990-11-02,Biography Drama History Romance Thriller War,101,4212828,,4212828,,Penland Productions
Heart Condition (1990),"A racist cop receives a heart transplant from a black lawyer he hates, who returns as a ghost to ask the cop to help take down the men who murdered him.",1990-02-02,Comedy Crime Drama Fantasy,100,4134992,,4134992,2149786.0,New Line Cinema
Tie Me Up! Tie Me Down! (1989),An unbalanced but alluring former mental patient takes a porn star prisoner in the hopes of convincing her to marry him.,1990-05-04,Comedy Crime Drama Romance,101,4087361,779.0,4089145,65299.0,Miramax
Mountains of the Moon (1990),The legendary true-story of Capt. Richard Francis Burton and Lt. John Hanning Speke's tumultuous expedition to find the source of the Nile river.,1990-02-23,Adventure Drama History Mystery,136,4011793,,4011793,66683.0,TriStar Pictures
Short Time (1990),"When a police detective thinks he is dying and learns that his life insurance pays out more if he dies in the line of duty, he tries to make that happen.",1990-05-04,Action Comedy Crime Drama,97,4010647,,4010647,1237211.0,Twentieth Century Fox
"Welcome Home, Roxy Carmichael (1990)","A small town prepares for the homecoming of superstar Roxy Carmichael, as does a young outsider, who believes Roxy is her mother.",1990-10-12,Comedy Drama,95,3989297,,3989297,1753870.0,Paramount Pictures
The Lemon Sisters (1989),Three life-long friends work the bars in 1980's Atlantic City performing the songs of the 60's girl groups in this self-indulgent comedy.,1990-08-31,Comedy Romance,93,3473905,,3473905,2122066.0,Miramax
A Shock to the System (1990),"When electrocuted by the basement fuse box at home, Graham Marshall develops sinister ideas concerning both his nagging wife Leslie and his colleague Robert Benham, who was given Graham's promotion at their corporate office.",1990-03-23,Comedy Crime Thriller,88,3417056,,3417056,1002158.0,Corsair Pictures
Metropolitan (1990),"A group of young upper-class Manhattanites are blithely passing through the gala debutante season, when an unusual outsider joins them and stirs them up.",1990-08-03,Comedy Drama Romance,98,2960492,,2960492,46663.0,New Line Cinema
Desperate Hours (1990),"An escaped con, on the run from the law, moves into a married couple's house and takes over their lives.",1990-10-05,Action Crime Drama Thriller,105,2742912,,2742912,1367657.0,Metro-Goldwyn-Mayer (MGM)
Blind Fury (1989),"A blind Vietnam vet, trained as a swordfighter, comes to America and helps to rescue the son of a fellow soldier.",1990-03-16,Action Comedy Crime Drama Thriller,86,2692037,,2692037,868380.0,TriStar Pictures
"After Dark, My Sweet (1990)","After he escapes from a mental hospital, a former boxer works for a widow. When she asks him to get involved in a kidnapping, he has second thoughts.",1990-08-24,Crime Drama Mystery Thriller,114,2678414,,2678414,244919.0,Avenue Pictures Productions
King of New York (1990),A drug kingpin is released from prison and seeks to take total control of the criminal underworld in order to give back to the community.,1990-09-28,Crime Thriller,103,2554476,,2554476,411597.0,New Line Cinema
Impulse (1990),"Lottie is a vice cop in LA posing as a hooker and likes the action. She meets Stan, who's also single. He needs her for a major drug bust.",1990-04-06,Crime Drama Thriller,109,2544504,,2544504,471126.0,Warner Bros.
Class of 1999 (1990),"Three ex-military robots are reprogrammed as teachers and secretly placed in a school where most students are part of organized gangs. They begin to respond violently to unruly students, and their military training starts to take over.",1990-05-11,Action Horror Sci-Fi,99,2459895,,2459895,767620.0,Taurus Entertainment Company
Body Chemistry (1990),A research project on sexual response leads two doctors into an affair where their deepest passions and darkest fantasies are revealed.,1990-03-09,Drama Thriller,84,2415312,,2415312,38025.0,Concorde Pictures
Downtown (1990),"An eager rookie cop gets transferred to a tough downtown Philadelphia precinct after stopping a powerful man for traffic violations. When his old cop buddy is murdered, he wants in on catching the killer.",1990-01-12,Action Comedy Crime Drama,96,2346150,,2346150,821626.0,Twentieth Century Fox
White Hunter Black Heart (1990),"A thinly fictionalized account of a legendary movie director, whose desire to hunt down an animal turns into a grim situation with his movie crew in Africa.",1990-09-14,Adventure Drama,112,2319124,,2319124,165450.0,Warner Bros.
The Nasty Girl (1990),"When a young woman investigates her town's Nazi past, the community turns against her.",1990-10-26,Comedy Drama History War,94,2281569,12056.0,2293625,19491.0,Miramax
Texasville (1990),"The summer of 1984: 32 years after Duane Jackson captained the high school football team and Jacy Farrow was homecoming queen, the small town of Anarene, Texas prepares for its centennial celebration. Oil prices are down, banks are failing, and Duane's $12 million in debt. His wife Karla drinks too much, his children are always in trouble, and he tom-cats around with the wives of friends. Jacy's back in town, after a mildly successful acting career, life in Italy, and the death of her son. People assume Duane and Jacy will resume their high school romance. And Sonny is ""tired in his mind,"" causing worries for his safety. Can these friends find equilibrium in middle age?",1990-09-28,Drama Romance,126,2268181,,2268181,823534.0,Columbia Pictures
Vincent & Theo (1990),"The familiar tragic story of Vincent van Gogh is broadened by focusing as well on his brother Theodore, who helped support Vincent. The movie also provides a nice view of the locations which Vincent painted.",1990-11-02,Biography Drama,140,2231274,,2231274,22585.0,Hemdale
Def by Temptation (1990),"An evil succubus is preying on libidinous black men in New York City, and all that stands in her way is a minister-in-training, an aspiring actor, and a cop who specializes in cases involving the supernatural.",1990-05-11,Horror,95,2218579,,2218579,54582.0,Troma
Eating (1990),"A group of young and middle-aged women gather for the birthday party of a friend and talk about their lives and food they cook for their husbands, boyfriends, or themselves.",1990-11-16,Comedy Drama,110,2100538,,2100538,12764.0,Rainbow Releasing
The Sheltering Sky (1990),"An American couple travel abroad to revitalize their relationship. But as the trip drags on, their attempt at recovering what they once had seems futile.",1990-12-14,Adventure Drama,138,2075084,,2075084,82753.0,Warner Bros.
The Krays (1990),This fact-based movie follows the life of the twin crime-lords in London's '60s underworld.,1990-11-09,Biography Crime Drama,120,2060847,,2060847,948002.0,Miramax
Dreams (1990),A collection of tales based upon eight of director Akira Kurosawa's recurring dreams.,1990-08-24,Drama Fantasy,119,1963207,1006954.0,2970161,,Warner Bros.
State of Grace (1990),An undercover officer rejoins Irish mob pals in Hell's Kitchen.,1990-09-14,Action Crime Drama Romance Thriller,134,1911542,,1911542,179927.0,Orion Pictures
The Forbidden Dance (1990),A Brazilian princess tries to save the rain forests by introducing the world to the electrifying exotic lambada.,1990-03-16,Drama Music Romance,97,1823154,,1823154,720864.0,Columbia Pictures
Tune in Tomorrow... (1990),"New Orleans, 1951: A law student, working at WXBU radio station, falls in love with his cute aunt, who's looking for a third husband. Then Pedro starts writing radio series at WXBU, stirring up things.",1990-10-26,Comedy Romance,107,1794001,,1794001,62747.0,Cinecom Pictures
The Nutcracker Prince (1990),An adaption of the classic tale of a girl's dreams turned reality when her new toy turns out to be a young man placed under a curse.,1990-11-21,Adventure Animation Family Fantasy,75,1781694,,1781694,908999.0,Warner Bros.
Too Beautiful for You (1989),A sharp love triangle is formed by a wealthy businessman.,1990-03-02,Drama Romance,91,1776440,,1776440,31208.0,Orion Classics
Last Exit to Brooklyn (1989),Set in Brooklyn during the 1950s against a backdrop of union corruption and violence. A prostitute falls in love with one of her customers. Also a disturbed man discovers that he is homosexual.,1990-05-04,Drama,102,1730005,,1730005,186489.0,Cinecom Pictures
The Rain Killer (1990),"Together, a weary cop and an all-business FBI agent team up to catch the latest homicidal maniac: the Rain Killer. Just when they think that all the clues have been washed away, they find the one last clue-the one that's been in plain sight.",1990-09-14,Crime Horror Mystery Thriller,94,1696066,,1696066,,Concorde Pictures
Brain Dead (1990),"In a showdown of man versus machine, Martin plunges into a chaotic nightmare trying to save his mind from the megalomaniacal corporation.",1990-01-19,Horror Mystery Sci-Fi Thriller,85,1627955,,1627955,,Concorde Pictures
Jesus of Montreal (1989),"A group of actors put on an unorthodox, but acclaimed Passion Play which incites the opposition of the Catholic Church while the actors' lives themselves begin to mirror the Passion itself.",1990-05-25,Drama Romance,118,1601612,,1601612,20388.0,Orion Classics
May Fools (1990),"During the events of May 1968 in France, different worldviews of conflicting relatives collide in their family estate.",1990-06-22,Comedy Romance,107,1576702,,1576702,20078.0,Orion Classics
The Haunting of Morella (1990),"Loosely based on the short story by Edgar Allan Poe, a witch is sent to death, only to try & return from the grave, seventeen years later, to possess her daughter's adult body.",1990-02-09,Horror Romance Thriller,82,1547867,,1547867,,Concorde Pictures
The Last of the Finest (1990),4 LA cops are fighting the war on drugs. Corrupt superiors manage to break up their team when one of them gets killed. The 3 quit LAPD and continue investigating.,1990-03-09,Action Crime Drama,106,1531489,,1531489,551876.0,Orion Pictures
Streets (1990),"The story of runaways living in Venice, California, under the threat of a psychotic cop who is a serial killer of prostitutes.",1990-01-19,Action Drama Thriller,85,1510053,,1510053,86708.0,Concorde Pictures
A Cry in the Wild (1990),"Adapted from Gary Paulsen's novel ""Hatchet"", a boy crash-lands in Canada's bear country and survives with a hatchet his divorced mother gave him.",1990-06-01,Action Adventure Thriller,82,1494969,,1494969,,Concorde Pictures
The Field (1990),"When a field (which has been farmed by the McCabe family for generations) goes up for auction, the patriarch of the McCabe family will stop at nothing to prevent a rich American from buying it.",1990-12-22,Drama Thriller,107,1494399,,1494399,27948.0,Avenue Pictures Productions
Love at Large (1990),"Vampish miss Dolan hires hardboiled P.I. Harry Dobbs to tail her shady boyfriend. Harry realizes that the man leads a double life but then his client disappears. Harry teams up with his own tail, P.I. Stella Wynkowski, to clear things up.",1990-03-09,Comedy Drama Mystery Romance,97,1436308,,1436308,,Orion Pictures
Monsieur Hire (1989),A recluse is accused of murdering a young woman simply because his neighbors think he is strange.,1990-04-20,Crime Drama Romance Thriller,81,1417030,,1417030,29980.0,Orion Classics
Courage Mountain (1989),"In this version of ""Heidi,"" a young Swiss girl is sent off to boarding school at the beginning of World War I.",1990-02-16,Adventure Drama Family War,94,1393610,,1393610,693087.0,Triumph Releasing Corporation
Repossessed (1990),"Parody of The Exorcist, with Linda Blair once again possessed by Satan and Leslie Nielsen as the exorcist.",1990-09-14,Comedy Fantasy Horror,80,1382462,,1382462,266975.0,New Line Cinema
Daddy's Dyin'... Who's Got the Will? (1990),Bickering siblings are reunited at their Texas home as their father lies on his deathbed.,1990-05-04,Comedy,95,1373728,,1373728,313844.0,Metro-Goldwyn-Mayer (MGM)
Everybody Wins (1990),Angela (Debra Winger) hires/lures a P.I. (Nick Nolte) to prove a convicted teenager is innocent of his uncle's murder.,1990-01-19,Drama Mystery Thriller,97,1372350,,1372350,581979.0,Orion Pictures
The Fourth War (1990),"Cold War drama about two gung-ho border commanders (Roy Scheider, Jurgen Prochnow) who carry out their own private war against each other on the German - Czechoslovakia border.",1990-03-23,Drama Thriller,91,1305887,,1305887,776449.0,Cannon Film Distributors
The Hot Spot (1990),"Upon arriving to a small town, a drifter quickly gets into trouble with the local authorities - and the local women - after he robs a bank.",1990-10-12,Crime Drama Romance Thriller,130,1293976,,1293976,112188.0,Orion Pictures
Bloodfist II (1990),"Kickboxing champion Jake Raye thought his fighting days were over, until a call from an old friend draws him to the Far East and into the hands of a madman. This time Jake's fighting for his life!",1990-10-12,Action Sport,85,1292323,,1292323,267996.0,Concorde Pictures
Robot Jox (1989),"In the distant future, mankind has forsaken global wars for battles of single combat. The world has been divided into two opposing super powers, with each side represented by trained champions.",1990-11-21,Action Sci-Fi Thriller,85,1272977,,1272977,464441.0,Triumph Releasing Corporation
Slumber Party Massacre III (1990),Jackie Cassidy and her friends are stalked by a serial killer while having a slumber party.,1990-09-07,Comedy Horror,87,1242995,,1242995,270135.0,Concorde Pictures
The Icicle Thief (1989),"A movie resembling Bicycle Thieves is shown on TV, but the real-life world gets muddled with the film and the TV commercials.",1990-08-24,Comedy Crime Fantasy,94,1231622,,1231622,20809.0,Aries Films
Vital Signs (1990),"The story of a group of third-year students at a Los Angeles medical school and their struggles with love, their studies and one another.",1990-04-13,Drama Romance,103,1224605,,1224605,372253.0,Twentieth Century Fox
Without You I'm Nothing (1990),"Sandra Bernhard stars in a studio version of her off-Broadway show, blending re-enactments of the original show's pieces with concept vignettes and 'testimonials' to underscore the relationship between a performer and an audience.",1990-05-04,Comedy Musical,89,1218730,,1218730,,New Line Cinema
The Boyfriend School (1990),Cartoonist Gus has survived cancer treatment and now his romance novelist sister tries to find him a woman and guide him. Will they succeed?,1990-09-21,Comedy Romance,103,1171762,,1171762,531714.0,Hemdale
To Sleep with Anger (1990),"A charismatic old acquaintance drifts into town, stirring up trouble for a mild-mannered family.",1990-10-12,Drama,102,1161135,,1161135,19295.0,The Samuel Goldwyn Company
Where the Heart Is (1990),A wealthy businessman shows his young-adult offspring how tough life can be.,1990-02-23,Comedy Drama,107,1106475,,1106475,530893.0,Walt Disney Studios Motion Pictures
Hidden Agenda (1990),"When an American human rights lawyer is assassinated in Belfast, it remains for the man's girlfriend, as well as a tough, no nonsense, police detective to find the truth.",1990-11-21,Drama Thriller,108,1030938,201272.0,1232210,49827.0,Hemdale
Corporate Affairs (1990),"In the frantic world of Wall Street, four top executives have a small problem with their boss: he's dead. Now they've got to hide his body for the next 24 hours to pull off the deal of the century, in this 1990 flick, curiously similar to 1989's, Weekend At Bernie's.",1990-10-05,Comedy,82,1006575,,1006575,224847.0,Concorde Pictures
Come See the Paradise (1990),The passionate romance between an Irish-American man and a Japanese-American woman is threatened when the Pearl Harbor attacks happen and the woman is forced into a prison camp because of her ethnicity.,1990-12-25,Drama Romance War,138,947306,,947306,65532.0,Twentieth Century Fox
Sweetie (1989),An introspective young woman's life is upturned by the arrival of her maladjusted sister.,1990-01-19,Comedy Drama,97,938065,497.0,938562,20403.0,Avenue Pictures Productions
The Blood of Heroes (1989),"In a future where most of mankind and technology is wiped out, six people travel from place to place playing a brutal form of football with a dog skull. They hope one day to play in the league in a city.",1990-02-23,Action Sci-Fi Sport,104,882290,,882290,471775.0,New Line Cinema
Angel Town (1990),French exchange student and martial arts expert Jacques (Olivier Gruner) utilizes his skills when he has to protect a landlord and her son from a gang of ruthless criminals in a run-down urban setting.,1990-02-23,Action Drama,106,855810,,855810,300000.0,Taurus Entertainment Company
Waiting for the Light (1990),"After inheriting a diner, Garr moves her family from the city. Her kids learn tricks from Aunt Zena and get expelled. Garr threatens orphanages for kids and asylum for Aunt Z if pranks continue.",1990-11-02,Comedy,94,808690,,808690,334748.0,Triumph Releasing Corporation
C'est la vie (1990),"The July 1958 vacation, on a beach on the Atlantic coast. Little Sophie, 8 years old, and her big sister Frédérique suffer from the bad understanding between their parents, presenting the drama of divorce which will not fail to occur.",1990-11-02,Comedy Drama Romance,110,805472,2520696.0,3326168,18749.0,The Samuel Goldwyn Company
Listen Up: The Lives of Quincy Jones (1990),"A unique look at the legendary musician, arranger, composer and producer offers a collage of memories, sounds and intimate interviews with musical greats in a rousing showcase.",1990-10-05,Documentary Music,115,776699,,776699,,Warner Bros.
Strapless (1989),"An expatriate American doctor in London allows herself to lighten up when her freewheeling younger sister and a mysterious man enter her life. Her inhibitions released, the beautiful doctor learns that freedom has its own price.",1990-05-18,Drama Romance,100,764794,,764794,,Miramax
Coupe de Ville (1990),Three bickering brothers who don't get along reluctantly go on a cross-country road trip together to deliver a car in time for their mother's birthday.,1990-03-09,Comedy Drama,99,715983,,715983,66871.0,Universal Pictures
